k_h
"{'mortgage': 6, 'finance': 6, 'bank': 5, 'banking': 5, 'short selling': 5, 'subprime mortgage': 3, 'credit default swap': 3, 'mortgage backed security': 3, 'loan': 3, 'accounting fraud': 3, 'financial crisis': 3, 'goldman sachs': 3, 'wall street manhattan new york city': 3, 'fraud': 4, '2000s': 2, 'economics': 2, 'tranche': 2, 'subprime loan': 2, 'financial market': 2, 'business failure': 2, 'new york city': 2, 'manhattan new york city': 2, 'bear stearns': 2, 'stripper': 2, 'morgan stanley wealth management': 2, 'based on true story': 2, 'conflict of interest': 3, 'las vegas nevada': 2, 'arm': 1, 'bond': 1, 'wall street': 1, 'blonde': 1, 'strip club': 1, 'female nudity': 1, 'nudity': 1, 'adjustible rate mortgage': 1, 'woman in a bubble bath': 1, 'cheerleader': 1, 'political corruption': 1, 'money falling through the air': 1, ""standard and poor's credit rating agency"": 1, 'reference to mark twain': 1, 'home loan': 1, 'breaking the fourth wall by talking to the audience': 1, 'financier': 1, 'employer employee relationship': 1, 'animated sequence': 1, 'abandoned house': 1, 'inner title card': 1, 'reference to william ernest henley': 0}"
"{'8 year old boy': 2, 'child protagonist': 2, 'hair': 2, 'mother son relationship': 1, 'father son relationship': 1, 'behind the wall': 1, 'school bus': 1, 'substitute teacher': 1, 'schoolteacher': 1, 'teacher student relationship': 1, 'spider': 1, 'rat poison': 1, 'pumpkin': 1, 'halloween': 1, 'pushed down stairs': 1, 'expelled from school': 1, 'hidden door': 1, 'basement': 1, 'chain': 1, 'child in jeopardy': 1, 'dysfunctional family': 1, 'washing machine': 1, 'bathtub': 1, 'grandfather clock': 1, 'garden': 1, 'digging': 1, 'skull': 1, 'soup': 1, 'monster': 1, 'nightmare': 1, 'bully comeuppance': 1, 'murder of a bully': 1, 'death of bully': 1, 'bullied child': 1, 'revenge on bully': 1, 'boy': 0, 'haunting': 0, 'terror': 0, 'secret': 0, 'parent': 0, 'psychological thriller': 0, 'psychological horror': 0, 'one word title': 0, 'slow motion scene': 0, 'house': 0, 'night': 0, 'swing': 0, 'classroom': 0, 'teacher': 0, 'reference to google': 0}"
"{'supernatural horror': 2, 'exorcism': 2, 'possessed child': 2, 'mentally ill woman': 2, 'suicide': 2, 'exorcist': 1, 'possessed boy': 1, 'reference to the 1986 fifa world cup': 1, 'vatican': 1, 'catholic priest': 1, 'demonic possession': 1, 'extramarital affair': 1, 'catholic church': 1, 'vatican city': 1, 'church cover up': 1, 'falling to death': 1, 'younger version of character': 1, 'flashbacks': 1, 'iron maiden': 1, 'pentagram': 1, 'based on true story': 1, 'killing an animal': 1, 'american abroad': 1, 'map': 1, 'profanity': 1, 'italian in spain': 0, 'year 1987': 0, 'year 1942': 0, 'reference to spanish inquisition': 0, 'pope': 0, 'rome italy': 0, 'mother daughter relationship': 0, 'mother son relationship': 0, 'worried mother': 0, 'brother sister relationship': 0, 'child in peril': 0, 'female topless nudity': 0, 'church tribunal': 0, 'psychological theater': 0, 'skeptical': 0, 'rebellious teenage daughter': 0, 'vespa': 0, 'american cardinal': 0, 'spanish abbey': 0, 'death in a car accident': 0, 'traumatized': 0, 'a well': 0, 'spanish inquisition': 0, 'cover up': 0, 'confession': 0}"
"{'prehistoric animal': 6, 'creature feature': 3, 'giant shark': 3, 'shark': 5, 'megalodon': 6, 'predator': 4, 'deep sea': 4, 'based on novel': 4, 'altered version of studio logo': 2, 'survival': 2, 'great white shark': 3, 'jaws': 3, 'submersible': 2, 'carcharodon': 2, 'chase': 1, 'helicopter': 1, 'giant animal': 1, 'giant creature': 1, 'giant monster': 1, 'whale': 1, 'dog': 1, 'disaster': 1, 'rescue': 1, 'beach': 1, 'hero': 1, 'shanghai china': 1, 'thailand': 1, 'doctor': 1, 'sea monster': 1, 'boat': 1, 'yacht': 1, 'sea creature': 1, 'wedding': 1, 'bar': 1, 'underwater rescue': 1, 'giant squid': 1, 'bikini': 1, 'teeth': 1, 'giant': 1, 'title spoken by character': 1, 'betrayal': 1, 'sea': 1, 'elephant': 1, 'tent pole': 1, 'closer': 1, 'ancient': 1, 'dark': 1, 'land': 1, 'two word title': 0, 'no opening credits': 0}"
"{'time paradox': 6, 'time reversal': 5, 'car chase': 4, 'espionage': 4, 'bearded man': 3, 'car crash': 3, 'swat team': 3, 'terrorism': 3, 'spy': 3, 'produced by director': 4, 'title spoken by character': 4, 'symphony hall': 2, 'time travel': 2, 'written by director': 3, 'repeated scene': 2, 'multiple versions of same scene': 2, 'end of the world': 2, 'teamwork': 1, 'gunfire': 1, 'ambigram title': 1, 'gun': 1, 'skyscraper': 1, 'silencer': 1, 'train': 1, 'wind farm': 1, 'sea': 1, 'norway': 1, 'airport': 1, 'repeated scene from a different perspective': 1, 'final battle': 1, 'saving the world mission': 1, 'bootstrap paradox': 1, 'american in the uk': 1, 'driving in reverse': 1, 'changing the past': 1, 'time traveler': 1, 'altering the past': 1, 'reverse entropy': 1, 'temporal pincer movement': 1, 'temporal agent': 1, 'tactical team': 1, 'palindrome as title': 1, 'cheese grater used as weapon': 1, 'face scraped with cheese grater': 1, '2020s': 1, 'title at the end': 1, 'rescue': 1, 'surprise ending': 1, 'one against many': 1, 'american propaganda': 1}"
"{'remake': 0, 'foreign language adaptation': 0, 'based on film': 0, 'american remake of european film': 0, 'american remake': 0, 'american remake of spanish film': 0, 'remake of spanish film': 0, 'remake of european film': 0, 'car': 0, 'car action': 0, 'car chase': 0, 'hostage': 0, 'bomb': 0, 'explosion': 0, 'telephone call': 0, 'one word title': 0, 'father': 0, 'tension': 0, 'suspense': 0, 'exploding car': 0, 'female police detective': 0, 'english language remake': 0, 'berlin germany': 0, 'car bomb': 0, 'building a bomb': 0, 'punching a heavy bag': 0, 'businessman': 0, 'tv news': 0, 'video call': 0, 'business partner': 0, 'school run': 0, 'husband wife relationship': 0, 'father child relationship': 0, 'teenage son': 0, 'father son talk': 0, 'mercedes benz suv': 0, 'brother sister relationship': 0, 'cell phone call': 0, 'voice distortion': 0, 'bomb under car seat': 0, 'smartphone': 0, 'investment banker': 0, 'motorcycle crashing into a car': 0, 'giving the middle finger': 0, 'uniformed police officer': 0, 'germany': 0, 'killed with a bomb': 0, 'speaker phone': 0, 'apology': 0, 'press conference': 0}"
"{'hollywood california': 4, 'female full frontal nudity': 4, '1920s': 3, 'film history': 3, 'female nudity': 3, 'hedonism': 3, 'female female kiss': 2, 'reference to warner bros.': 2, 'period drama': 1, 'party': 1, 'showbiz drama': 1, 'orgy': 1, 'nudity': 1, 's&m scene': 1, 'sex standing up': 1, 'rehearsing lines': 1, 'destructive lifestyle': 1, 'graphic violence': 1, 'satire comedy': 1, 'female star appears topless': 1, 'side boob': 1, 'nipples visible through clothing': 1, 'pokies': 1, 'female rear nudity': 1, '1930s': 0, 'filmmaking': 0, 'silent filmmaking': 0, 'irving thalberg character': 0, 'marion davies character': 0, 'william randolph hearst character': 0, 'fictional film studio': 0, 'snorting cocaine': 0, 'film set': 0, 'swimming pool': 0, 'rattlesnake': 0, 'film camera': 0, 'film clapper board': 0, 'sanatorium': 0, 'new york city': 0, 'father daughter relationship': 0, 'mother daughter relationship': 0, 'newspaper headline': 0, 'killing a rattlesnake': 0, 'husband wife relationship': 0, 'shooting': 0, 'torture dungeon': 0, 'man eats a rat': 0, 'horseback riding': 0, 'blackface': 0, 'makeup artist': 0}"
"{'one man army': 5, 'fourth part': 3, 'john wick character': 3, 'gun duel': 3, 'assassin': 2, 'neo noir': 2, 'secret society': 2, 'contract killer': 2, 'dog': 2, 'scene after end credits': 2, 'sequel': 1, 'army of mercenaries': 1, 'rules of engagement': 1, 'the high table': 1, 'one person army action': 1, 'new york city': 1, 'desert': 1, 'reference to ned kelly': 1, 'hotel manager': 1, 'hotel': 1, 'crime lord': 1, 'crime boss': 1, 'violin': 1, 'violinist': 1, 'loss of father': 1, 'tattoo': 1, 'falling down stairs': 1, 'car chase': 1, 'car crash': 1, 'hit by a car': 1, 'gun battle': 1, 'battle': 1, 'combat': 1, 'street shootout': 1, 'chase': 1, 'foot chase': 1, 'interracial friendship': 1, 'concierge': 1, 'animal attack': 1, 'sumo wrestler': 1, 'fire': 1, 'subway': 1, 'subway train': 1, 'gun fu': 1, 'snow': 1, 'criminal organization': 1, 'tracker': 1, 'notebook': 1, 'death of father': 1, 'single combat': 1}"
"{'remake': 3, 'foreign language remake': 2, 'remake of european film': 2, 'dramedy': 1, 'suicide attempt': 1, 'new neighbor': 1, 'parallel parking': 1, 'visiting a grave': 1, 'grumpy old man': 1, 'grief': 1, 'neighborhood': 1, 'based on novel': 1, 'friendship': 0, 'friend': 0, 'quirky comedy': 0, 'difficult customer': 0, 'cake': 0, 'noose': 0, 'parking permit': 0, 'retirement': 0, 'ups driver': 0, 'flashback': 0, 'cemetery': 0, 'putting flowers on a grave': 0, 'talking to a grave': 0, 'neighbor neighbor relationship': 0, 'train station': 0, 'younger version of self': 0, 'reference to the vietnam war': 0, 'train trip': 0, 'ladder': 0, 'falling off a ladder': 0, 'garage': 0, 'hospital': 0, 'hospital waiting room': 0, 'lucky coin': 0, 'clown': 0, 'cat': 0, 'marriage proposal': 0, 'bus wreck': 0, 'power of attorney': 0, ""parkinson's disease"": 0, 'bus trip': 0, 'niagara falls': 0, 'livestreaming': 0, 'journalist': 0, 'death of main character': 0, 'voice over letter': 0, 'funeral': 0, 'magic trick': 0}"
"{'transformers': 3, 'robot sci fi': 3, 'transformer': 2, 'giant robot': 2, 'transforming robot': 2, 'good versus evil': 2, 'hasbro cinematic universe': 1, 'optimus prime character': 1, 'bumblebee character': 1, 'mirage character': 1, '1990s': 1, 'truck': 1, 'car': 1, 'motorcycle': 1, 'timeframe 1990s': 1, 'wheeljack character': 1, 'aircraft': 1, 'semi truck': 1, 'prequel and sequel': 1, 'alien technology': 1, 'robot': 0, 'based on toy': 0, 'technology': 0, 'battle': 0, 'hero': 0, 'villain': 0, 'weapon': 0, 'laser': 0, 'fight': 0, 'universe': 0, 'combat': 0, 'vehicle': 0, 'ancient': 0, 'year 1994': 0, 'prequel': 0, 'based on cartoon': 0, 'based on tv series': 0, 'new york city': 0, 'brooklyn new york city': 0, 'archaeologist': 0, '3d': 0, '3 dimensional': 0, 'volkswagen': 0, 'cargo plane': 0, 'porsche': 0, 'world trade center manhattan new york city': 0, 'bus': 0, 'army': 0, 'chase': 0, 'human': 0}"
"{'friendship': 0, 'vacation': 0, 'friend': 0, 'trip': 0, 'mexico': 0, 'hulu': 0, 'timeframe 2020s': 0, 'timeframe 21st century': 0, 'reference to pubic hair': 0, 'first of series': 0}"
"{'taliban': 3, 'afghan interpreter': 4, 'soldier': 2, 'historical fiction': 1, 'family in hiding': 1, 'american occupation of afghanistan': 1, 'parwan province afghanistan': 1, 'violence': 1, 'afghanistan': 1, 'united states military': 1, 'military extraction': 1, 'rescue': 1, 'rescue mission': 1, 'f word': 1, 'profanity': 1, 'epic action': 1, 'subtitled scene': 1, 'afghan': 0, 'translator': 0, 'us military': 0, 'ied improvised explosive device': 0, 'bagram afghanistan': 0, 'ac 130 spectre gunship': 0, 'immigration visa': 0, 'lockheed ac 130 spectre gunship': 0, '2000s': 0, '2010s': 0, 'year 2018': 0, 'master sergeant': 0, 'explosion': 0, 'pregnant woman': 0, 'weapons cache': 0, 'shot in the head': 0, 'machine gun': 0, 'sniper': 0, 'sniper rifle': 0, 'mortar': 0, 'rpg': 0, 'husband wife relationship': 0, 'knife': 0, 'shot in the leg': 0, '4 weeks later': 0, 'hit with a gun butt': 0, 'hospital': 0, 'santa clarita california': 0, 'grilling': 0, 'flashback': 0, 'mechanic': 0, 'auto shop': 0, '555 phone number': 0}"
"{'mother son relationship': 5, 'mind control': 4, 'empire': 4, 'sandworm': 4, 'combat': 4, 'premonition': 4, 'duke': 3, 'nobility': 3, 'desert planet': 3, 'science fantasy': 3, 'destiny': 3, 'father son relationship': 3, 'distant future': 3, 'prescience': 3, 'space travel': 3, 'fictional drug': 3, 'training': 3, 'sign language': 3, 'traitor': 3, 'battle': 3, 'dead body': 3, 'massacre': 3, 'walled city': 3, 'spy': 3, 'child prodigy': 3, 'feudalism': 4, 'messiah': 4, 'year 10191': 4, 'prophecy': 4, 'male nudity': 4, 'concubine': 2, 'betrayal': 2, 'alien planet': 2, 'set up for a sequel': 2, 'far future': 2, 'violence': 2, 'baron': 2, 'assassination attempt': 2, 'drone': 2, 'spacecraft': 2, 'spaceship': 2, 'sandstorm': 2, 'pilot': 2, 'laser cutter': 2, 'tent': 2, 'leadership': 2, 'twin moon': 2, 'binoculars': 2, 'beach': 2, 'priestess': 2}"
"{'white male black female relationship': 5, 'disney live action remake of animated film': 7, 'fairy tale': 4, 'live action remake': 4, 'magic spell': 4, 'king': 3, 'sea': 3, 'cecaelia': 3, 'witch': 3, 'crab': 3, 'fish': 3, 'ocean': 3, 'sea witch': 3, 'kingdom': 3, 'storm at sea': 3, 'castle': 3, 'remake': 3, 'sailing': 3, 'human mermaid relationship': 3, 'based on cartoon': 3, 'swimming': 3, 'loss of voice': 3, 'human': 3, 'underwater scene': 3, 'talking animal': 3, 'remake of oscar winner': 3, 'female protagonist': 3, 'little mermaid': 3, 'advisor': 3, 'race change': 3, 'mermaid': 3, 'the little mermaid character': 5, 'turned into a human': 4, 'magic': 4, 'saved by a mermaid': 4, 'sebastian the crab character': 2, 'merman': 2, 'ship': 2, 'sea king': 2, 'water': 2, 'father daughter relationship': 2, 'transformation': 2, 'evil witch': 2, 'deal': 2, 'live action and animation': 2, 'live action adaptation': 2, 'singing': 2, 'spell': 2, 'swimming underwater': 2, 'underwater world': 2}"
"{'underwater': 5, 'ocean': 3, 'jungle': 2, 'water': 2, 'second part': 2, 'sequel': 3, 'science fantasy': 1, 'forest': 1, 'future': 1, 'native': 1, 'alien': 1, 'planet': 1, 'director also editor': 1, 'alien race': 1, 'tribe': 1, 'fictional planet': 1, 'pandora': 1, 'epic sci fi': 1, 'sea': 1, 'bow and arrow': 1, 'horn the musical instrument': 1, 'alien creature': 1, 'aquatic alien': 1, 'family relationships': 1, 'reef': 1, 'motion capture': 1, 'blue skin': 1, 'underwater scene': 1, '3d': 1, '3 dimensional': 1, 'blockbuster': 1, 'space opera': 1, 'spaceship': 1, 'spacecraft': 1, 'space station': 1, 'zero gravity': 1, 'hologram': 1, 'torture': 1, 'interrogation': 1, 'colonel': 1, 'colonialism': 1, 'tree of life': 1, 'supernatural power': 1, 'teenage love': 1, 'love at first sight': 1, 'face paint': 1, 'teenage daughter': 1, 'teenage son': 1, 'brother brother relationship': 1, 'brother sister relationship': 1}"
"{'boxing': 0, 'based on real people': 0, 'mexico city 1968 summer olympics': 0, 'olympic games': 0, 'champion': 0, 'life': 0, 'journey': 0, 'combat sport': 0, '1960s': 0, 'year 1967': 0, 'year 1968': 0, 'heavyweight': 0, 'boxer': 0, 'punch': 0, 'black': 0, 'george foreman character': 0, 'muhammad ali character': 0, 'joe frazier character': 0, 'heavyweight champion': 0, 'heavyweight boxer': 0, 'title bout': 0, 'boxing champion': 0, 'boxing movie': 0, 'world champion': 0, 'sporting comeback': 0, 'boxing trainer': 0, 'boxing match': 0, '1970s': 0, 'boxing knockout': 0, 'tough guy': 0, 'rumble in the jungle': 0, 'sport biopic': 0, 'preacher': 0, 'happy ending': 0, 'reference to jesus christ': 0, 'reference to god': 0, 'long title': 0, 'based on true story': 0, 'character name in title': 0}"
"{'batman character': 7, 'gotham city': 7, 'dc comics': 6, 'riddle': 5, 'masked superhero': 5, 'superhero': 8, 'bruce wayne character': 4, 'catwoman character': 4, 'penguin character': 4, 'riddler character': 4, 'neo noir': 4, 'serial killer': 4, 'vigilante': 4, 'corruption': 4, 'alfred pennyworth character': 3, 'batmobile': 3, 'masked vigilante': 3, 'vigilante justice': 3, 'gothic': 3, 'based on comic book': 3, 'james gordon character': 2, 'crime fighter': 2, 'secret identity': 2, 'animal in title': 2, 'gender in title': 2, 'delayed release': 2, 'masked hero': 2, 'costumed hero': 2, 'urban setting': 2, 'supervillain': 2, 'mayor': 2, 'vengeance': 2, 'renewal': 2, 'orphan': 2, 'cypher': 2, 'greeting card': 2, 'bat in a cage': 2, 'rat in a cage': 2, 'dark hero': 2, 'one against many': 2, 'bat signal': 2, 'fictional drug': 2, 'hand to hand combat': 2, 'mayoral election': 2, 'police commissioner': 2, 'solving a riddle': 2, 'ringing cell phone': 2, 'ringing telephone': 2, 'collar bomb': 2, 'letter bomb': 2}"
"{'gay character': 6, 'overweight man': 4, 'gay': 4, 'caregiver': 3, 'congestive heart failure': 3, 'food': 3, 'religion': 3, 'dead gay lover': 3, 'pizza': 3, 'pizza delivery man': 3, 'obesity': 3, '17 year old girl': 2, 'domestic drama': 2, 'reference to walt whitman': 2, 'reference to leaves of grass the poem': 2, 'self destructiveness': 2, 'ex husband ex wife relationship': 2, 'fatphobia': 2, 'watching gay porn on a computer': 2, '17 year old': 1, 'mother daughter relationship': 1, 'missionary': 1, 'brother sister relationship': 1, 'eating': 1, 'reference to herman melville': 1, 'reference to moby dick the novel': 1, 'bible': 1, 'dead brother': 1, 'photograph': 1, 'smoking marijuana': 1, 'man uses a wheelchair': 1, 'man uses a walker': 1, 'oxygen tube': 1, 'reference to a whale': 1, 'father daughter relationship': 1, 'online class': 1, 'gay slur': 1, 'gay cinema': 1, 'gay protagonist': 1, 'male masturbation': 1, 'cell phone': 0, 'cigarette smoking': 0, '8 year old': 0, 'flashback': 0, 'flash forward': 0, 'taking a photograph with a cell phone': 0, 'theft': 0, 'difficulty breathing': 0, 'destroying a computer': 0, 'split screen': 0}"
"{'black bear': 3, 'murderous rampage': 3, 'animal attack': 3, 'drug trafficker': 3, 'bear': 3, 'gazebo': 3, 'bear attack': 3, 'bear climbing a tree': 3, 'pink tracksuit': 3, 'packet of cocaine': 3, 'cocaine': 4, 'dark comedy': 4, 'star died before release': 4, 'blood mountain georgia': 2, 'extreme violence': 2, 'animal violence': 2, 'graphic violence': 2, 'begins with text': 2, 'accidental shooting': 2, 'severed finger': 2, 'gore': 2, 'stabbed in the back': 2, 'skateboard': 2, 'finger shot off': 2, 'severed leg': 2, 'climbing a tree': 2, 'national park': 2, 'timeframe 1980s': 2, 'year 1985': 2, 'hiking': 2, 'middle schooler': 2, 'killed by a bear': 2, 'duffel bag full of drugs': 2, 'chattahoochee georgia': 2, 'national forest': 2, 'park ranger': 2, 'hiding in a tree': 2, 'climbing up a tree': 2, 'ranger station': 2, 'accidentally shooting someone': 2, 'paramedic': 2, 'grieving boyfriend': 2, 'father son relationship': 2, 'parent grown child relationship': 2, 'corrupt police officer': 2, 'hunting rifle': 2, 'cave': 2, 'jumping off a cliff': 2, 'nurse': 2, 'crashing into a tree': 2}"
"{'journey': 0, 'based on true story': 0}"
"{'mass murder': 3, 'fbi investigation': 3, 'massacre': 2, 'reference to covid 19': 2, 'gay fbi agent': 2, 'gay couple': 5, 'gay': 4, 'woman in peril': 2, 'woman in jeopardy': 2, 'police officer': 1, 'criminal': 1, 'investigation': 1, 'fbi agent': 1, 'serial killer': 1, ""new year's eve"": 1, 'fireworks': 1, 'upside down view': 1, 'woman wears a uniform': 1, 'woman wears a turtleneck sweater': 1, 'reference to kurt cobain': 1, 'husband husband relationship': 1, 'suicide-by-cop': 1, 'death of mother': 1, 'female cop': 1, 'f word': 1, 'female protagonist': 1, 'female police officer': 1, 'fbi federal bureau of investigation': 0, 'police': 0, 'city': 0, 'case': 0, 'victim': 0, 'shot to death': 0, 'police investigation': 0, 'one word title': 0, 'elevator': 0, 'death': 0, 'murder': 0, 'violence': 0, 'laser': 0, 'laser beam': 0, 'explosion': 0, 'apartment explosion': 0, 'fire': 0, 'toilet': 0, 'cat': 0, 'swimming pool': 0, 'underwater scene': 0, 'reference to facebook': 0, 'slaughterhouse': 0}"
